,avg,std
MBNL2,0.05781079206232937,0.14318473907472498
MBNL3,0.03202343795182597,0.13216031177402815
MBOAT1,-0.07948080925337987,0.10134548802931309
MBOAT2,0.07034211041601932,0.11920915192239072
MBOAT4,-0.005703887159640485,0.14553578245378515
MBOAT7,0.02592236354802908,0.13018953521489154
MBP,0.11787352915535339,0.12648915671763875
MBTD1,-0.35990132542374476,0.17407988913971525
MBTPS1,-0.7483527252070822,0.29282578708028917
MBTPS2,-0.9575382883396536,0.24884134409187367
MC1R,-0.010354836330815359,0.15480067397455843
MC2R,0.10739757912734409,0.10527237265025594
MC3R,0.14350605793883628,0.13792822860871864
MC4R,0.12273479583829283,0.11343821162276738
MC5R,-0.0770803886106947,0.15025959522588758
MCAM,0.09524495042823873,0.12999963742598653
MCAT,-0.2601845494490972,0.1711651129287378
MCC,0.22969642864710338,0.10411865902291424
MCCC1,-0.01123611200267529,0.12153728466489978
MCCC2,0.0033178466596554467,0.12103841371776976
MCCD1,-0.06481678412642461,0.12882854767066457
MCEE,-0.2580524122905073,0.1336249393154983
MCEMP1,-0.14164628951622996,0.13720168427162438
MCF2,0.061603592356380056,0.15237168975470589
MCF2L,0.11882015182636231,0.12285648132820862
MCF2L2,-0.13651358484373669,0.13065820911107368
MCFD2,-0.13036324272723923,0.1259671767664225
MCHR1,-0.08613769432771042,0.12321802490425698
MCHR2,0.12782502029294712,0.09002065612285531
MCIDAS,-0.09076844978826834,0.13769448497372028
MCL1,-0.6537257701147214,0.38130181355209875
MCM10,-0.39975729577538727,0.19112700973016997
MCM2,-1.342604390057471,0.18088332475128582
MCM3,-0.8877802375693357,0.17932711955950384
MCM3AP,-0.9978848680504505,0.17727447805793586
MCM4,-1.2012389338812994,0.1955265501802544
MCM5,-1.4259182334284928,0.1802943570839185
MCM6,-1.043095188689583,0.1628174196153794
MCM7,-1.415563438371808,0.19249293996739944
MCM8,-0.14770049457796228,0.1421705848742955
MCM9,-0.12738576416962288,0.13753820115611828
MCMBP,-0.8005937186530725,0.1863126902371801
MCMDC2,-0.059069515596261536,0.12477296954225063
MCOLN1,0.01724121384620837,0.12875652556813155
MCOLN2,0.009247711340617172,0.12502587216659533
MCOLN3,0.14752065460437497,0.10921851886782116
MCPH1,-0.11486505443481572,0.18874591487156256
MCRIP1,-0.14613138292424627,0.13211260105483644
MCRIP2,-0.21650230571605095,0.14701406385908375
MCRS1,-0.5006828641218233,0.15361832019097021
MCTP1,-0.2924718131889545,0.14469730139928658
MCTP2,0.16254358261600974,0.10770020549239524
MCTS1,-0.24263255008257104,0.1950624792861523
MCU,-0.08378915076688145,0.12415733765550999
MCUB,0.3174738839133589,0.12298932682415521
MCUR1,0.048562751842317946,0.13195476560547578
MDC1,-0.3257045007838526,0.17074508958819673
MDFI,0.23798366371139448,0.10933077065600418
MDFIC,0.1612409604831571,0.10779619195040406
MDGA1,0.04328861758799517,0.10529374555625864
MDGA2,0.009100653242083825,0.11541031142237607
MDH1,0.15320462124275763,0.12289951376280674
MDH1B,0.06329596760142361,0.1148709968302759
MDH2,-0.25242918298841527,0.18704669919194414
MDK,-0.10556238252427809,0.14905985928983684
MDM1,-0.12777780894288182,0.13419212096497043
MDM2,-0.423762284453447,0.43423568250746125
MDM4,-0.12694444141577657,0.21617841630262166
MDN1,-1.3482122063038473,0.2061292636657308
MDP1,-0.2279222467969976,0.1459069875733437
ME1,-0.24559070670508384,0.10445311720789356
ME2,-0.26088958493155795,0.16661586962824043
ME3,0.025442811216093503,0.12857171587871785
MEA1,-0.15624785458777263,0.1567988358810289
MEAF6,-0.3919786297247317,0.228022530011062
MECOM,0.10391294400343089,0.20880491522333483
MECP2,0.19282558781452233,0.10688673624902005
MECR,-0.246612402511788,0.18938571185988856
MED1,-0.86470501118164,0.4574462924638305
MED10,-0.6467124587818397,0.24231446629706263
MED11,-1.597736351115059,0.1968375516442112
MED12,-0.7837952275436302,0.31617979269882096
MED12L,0.17184290328286436,0.12370714711138103
MED13,0.00016499973455737343,0.2280797838656934
MED13L,-0.14172488366294123,0.19465348187968476
MED14,-0.9932433968948245,0.2327220157022371
MED15,-0.3477486074012912,0.22975623521647956
MED16,-0.19353634246802628,0.2736073185888396
MED17,-1.101337681040397,0.1994242827019306
MED18,-0.8929021175122502,0.16997138693177288
MED19,-0.6195848805962147,0.36122247840150473
MED20,-0.6334034677106329,0.1794614045656183
MED21,-0.6985112155370047,0.1913495495184667
MED22,-1.0211905532472993,0.19155303021872896
MED23,-0.24299168836764592,0.3392037703596669
MED24,-0.4561301203522772,0.34011745967786616
MED25,-0.37740968125661434,0.25294111762290916
MED26,-1.019811786836357,0.22104070551138622
MED27,-0.4518885240900712,0.1616211444068531
MED28,-0.7651489565203533,0.2021244702265793
MED29,-0.5868106126891482,0.18289803848939476
MED30,-1.7167997771504502,0.2656748634981775
MED31,-0.47902991826643654,0.1655856696852033
MED4,-1.093610124018963,0.18788432995795445
MED6,-1.147982589604474,0.19472024279974368
MED7,-0.8044234839791259,0.18394964204901312
MED8,-1.4672470326523095,0.19318323557350212
MED9,-0.9106495384574056,0.2805326295376377
MEDAG,-0.03843690952603188,0.10207464350737279
MEF2A,-0.012663530360197005,0.11504386865867948
MEF2B,-0.17413151324028955,0.15657759481504105
MEF2C,-0.03477011929383012,0.25781566866429767
MEF2D,-0.10951474624791681,0.18091971740221474
MEFV,-0.0029463635045835447,0.1187480328469403
MEGF10,0.1804118095461368,0.12884276996137528
MEGF11,0.035473085054927425,0.12061618844755811
MEGF6,-0.09435998853179817,0.14281202406350563
MEGF8,-0.10540494452803281,0.13206688238302186
MEGF9,0.1291731533742004,0.12497949921052481
MEI1,0.021651403944129954,0.1092680731043071
MEI4,-0.012755977196008902,0.11484775442890965
MEIG1,0.29890467135228654,0.08315410626780392
MEIOB,-0.05059663036809728,0.1042634302820058
MEIOC,-0.32268366324903036,0.12473469029830875
MEIS1,-0.0795535799775695,0.15799626473055825
MEIS2,0.1824824053608369,0.16892218104946574
MEIS3,-0.19447816960935824,0.1421103257553564
MELK,-0.09449714209024454,0.13150035152153486
MELTF,-0.06920607360835677,0.12418004561493873
MEMO1,-0.39152819486942936,0.20501562686453106
MEN1,-0.4800343961806742,0.3994030126887462
MEOX1,-0.01346392417706366,0.12884138794711225
MEOX2,0.12605204721337052,0.14208658587512996
MEP1A,0.03996196793529919,0.11502306652072572
MEP1B,0.05364730256218594,0.10838299985617722
MEPCE,-0.8556480801812791,0.16519240020254342
MEPE,-0.32129096114507527,0.14484289729110983
MERTK,-0.14842236277440427,0.14442071811596027
MESD,-0.06262018178610304,0.16521797960478157
MESP1,0.05363420281202268,0.1364401656342733
MESP2,-0.03599508386680557,0.1344036626853699
MEST,0.12152512384141681,0.13029483682474283
MET,0.11742489467557848,0.18453792833809257
METAP1,-0.6246642758187468,0.2646675564797568
METAP1D,0.08952413012699127,0.10527962895407787
METAP2,-0.7166389907214558,0.2107482418293277
METRN,-0.12041345507581397,0.1243674158702164
METRNL,-0.08108981701791532,0.14175373857846912
METTL1,-0.7341425908721457,0.3011330001785275
METTL11B,-0.09242773785676793,0.12283209523691224
METTL13,-0.03411490892232336,0.1403359414022211
METTL14,-0.9954507518017223,0.21502418277208532
METTL15,-0.2827759304220226,0.13119308790806697
METTL16,-1.3121955037793736,0.23140748211132867
METTL17,-0.6392017497947079,0.21072802795414872
METTL18,0.16525680817887994,0.12001223557154134
METTL21A,0.08846880853014677,0.13147450994002288
METTL21C,-0.07101721793835103,0.13289319779905656
METTL22,0.08294057943193084,0.1115409060661081
METTL23,-0.4483859578849107,0.14793766382726586
METTL24,-0.1295199657607569,0.12037156620359368
METTL25,-0.2529051687104976,0.147329346544264
METTL26,-0.09581831343087269,0.1154586189984259
METTL27,-0.07337407662754679,0.1434513133228238
METTL2A,-0.06404743362937562,0.13616850560163207
METTL2B,-0.24280218888977856,0.13633820946189568
METTL3,-0.927907765111894,0.2067403248602422
METTL4,0.1038445019449418,0.1243264794627659
METTL5,-0.2011782560242386,0.15303823488315282
METTL6,-0.014539964821010854,0.11784963166188417
METTL7A,-0.41091437759116695,0.1545837746891843
METTL7B,-0.2860537669778453,0.12366571003936531
METTL8,-0.022757807521939875,0.12304276192536284
METTL9,0.03819866577051489,0.1218992009984943
MEX3A,-0.5010726456127768,0.16574894027725082
MEX3B,-0.17988354843817594,0.15415524016940707
MEX3C,-0.09871490851404234,0.14733047806147434
MEX3D,0.1719208727838057,0.12092091681923292
MFAP1,-1.182589059542952,0.1751308364612405
MFAP2,-0.12888394646483978,0.13744453925715996
MFAP3,0.12073809849263463,0.11957426434403298
MFAP3L,0.19979934054034224,0.10602812627168427
MFAP4,-0.023408177138250733,0.11905043575657703
MFAP5,0.036656818993430824,0.11161192936175109
MFF,-0.0795786414928075,0.13469406069337667
MFGE8,0.028748290105435784,0.11013547194125171
MFHAS1,0.18330032062621543,0.11650779250249424
MFN1,-0.02105140459811846,0.1446645501694907
MFN2,-0.6497660972584157,0.24572977943053892
MFNG,-0.05982038906434004,0.13112579496368054
MFRP,-0.012035267044050807,0.12008593854823052
MFSD1,-0.10565720096635313,0.12273660938998396
MFSD10,-0.006863126032921687,0.12444775447119744
MFSD11,-0.23110057792820574,0.1283155362665573
MFSD12,-0.03215435002579727,0.13430950679354395
MFSD13A,-0.25477391966728075,0.14732495945342944
MFSD14A,-0.2838591322692629,0.1527729276572726
MFSD14B,-0.13951087264062667,0.13452734166145924
MFSD14C,-0.2659434642507398,0.1379158905017928
MFSD2A,-0.0836729753478212,0.11543647054853254
MFSD2B,0.1361568368089516,0.1170665182438399
MFSD3,-0.04392358291415089,0.13266765528894744
MFSD4A,-0.03798275981228028,0.15361834313350542
MFSD4B,-0.04030534682527538,0.1174415845666954
MFSD5,0.1007162323352002,0.13398431600557353
MFSD6,0.04552330957974146,0.12223852373844692
MFSD6L,-0.04346140803599358,0.13729963350967897
MFSD8,-0.10896838814862772,0.10872868607153095
MFSD9,-0.10073852228884597,0.14073390382529272
MGA,-0.3036904218449933,0.17297486974056228
MGAM,0.1031305559207652,0.14075730948563123
MGARP,-0.1632782212937107,0.1260980347549779
MGAT1,-0.47080002924072434,0.2387641161538308
MGAT2,-0.21518116190964512,0.17302570015836366
MGAT3,-0.05767969691128587,0.12228873978772101
MGAT4A,-0.1638316584899149,0.13096939751985961
MGAT4B,0.004343256902003817,0.11668168170466511
MGAT4C,0.02650672897805889,0.12771638235339244
MGAT4D,0.09435363773724315,0.11555625380042073
MGAT5,-0.10982434570729846,0.1293907294255396
MGAT5B,0.24195184309425302,0.10632245223087053
MGLL,-0.06370658252435595,0.1389989656476596
MGME1,0.01863362056913504,0.12913961637845822
MGMT,0.20042650366660913,0.11028247939673698
MGP,0.0071025516665464946,0.11699339287386502
MGRN1,-0.08099467317398087,0.17356478857189428
MGST1,0.4114842897617807,0.1172756054082681
MGST2,-0.0286672173236687,0.11131057798229964
MGST3,0.04264823818718222,0.12052568874470573
MIA,0.08419019551382259,0.10688687645004917
MIA2,-0.046360856035541124,0.1111129005292068
MIA3,0.025337428529228333,0.13425701661283979
MIB1,-0.22163486258417167,0.33512559147828513
MIB2,-0.14956769269195822,0.1425641308827162
MICA,0.057891880769111996,0.12089023247930965
MICAL1,0.0487349503062813,0.11465478106300338
MICAL2,0.048765942516225125,0.11733536595604857
MICAL3,-0.005196447286642024,0.10449054848027896
MICALCL,0.06498085056388749,0.11810307962935096
MICALL1,-0.319751212085767,0.14491190470471071
MICALL2,-0.05314815138971562,0.1252537742554012
MICB,-0.29409927425600774,0.14735423896332955
MICU1,0.015557587050964201,0.1582386359280489
MICU2,0.012381680396726262,0.1261125296332049
MICU3,0.043267839251796295,0.12219353033788007
MID1,0.2011508311656386,0.11164433433319759
MID1IP1,0.07811560669152837,0.13223172968479405
MID2,-0.17077812500859754,0.1275204588176607
MIDN,-0.23756497807735769,0.1876859789039103
MIEF1,-0.11476174253241608,0.1421463060825845
MIEF2,-0.18948894028190633,0.15575466707061106
MIEN1,-0.3331270708049939,0.15740836238789452
MIER1,-0.0569579968290745,0.12709691699202172
MIER2,0.061258781309061296,0.10910046311505862
MIER3,-0.10399860738101682,0.15658505975086726
MIF,-0.07320613211225699,0.14952113148651502
MIF4GD,-0.1402696498470792,0.134965142568864
MIGA1,-0.07841755161282592,0.13485765949384404
MIGA2,-0.3037717204270786,0.14741755042842117
MIIP,-0.22211715022771872,0.15503059275390763
MINDY1,-0.40289960559088334,0.14414559181873363
MINDY2,-0.48434918505075175,0.15427250328420067
MINDY3,0.11542262583370823,0.12019577274452878
MINDY4,0.03530392080773624,0.10776085885026612
MINK1,0.005693348776591497,0.12872085127802846
MINOS1,-0.6775451437006016,0.30039771709121726
MINPP1,-0.05427478319194583,0.1271770105992172
MIOS,-0.6545985887307144,0.26137579243930886
MIOX,0.042641673523988816,0.126536068017062
MIP,-0.1063260858205367,0.13740438198040902
MIPEP,-0.584248651748036,0.2506626951343488
MIPOL1,-0.08449333283208442,0.12176096016717622
MIS12,-0.8135495379494788,0.19360643259226612
MIS18A,-1.5117792899774738,0.21177717051238093
MIS18BP1,-1.2130479731254933,0.18567226917281487
MISP,0.02042316463191381,0.11787242176975153
MITD1,-0.12896946437344597,0.1335860309649999
MITF,0.034665929975455326,0.2177187447882848
MIXL1,0.13131022368479656,0.12583266295347145
MKI67,-0.12006877309425756,0.15460869622782059
MKKS,0.07068323974837915,0.12516330909997053
MKLN1,-0.18503297167387928,0.15494587697798556
MKNK1,0.04118149839905571,0.12407497409613774
MKNK2,-0.09055254904408798,0.15479408103448564
MKRN1,-0.5042746975752459,0.13608632343043814
MKRN2,0.01544091279758773,0.12519190647128825
MKRN2OS,-0.15554874457139087,0.15603700550335312
MKRN3,-0.09272613157186657,0.12045039350342017
MKS1,-0.10934041393476591,0.11728064119853497
MKX,0.00432219753066878,0.11675774464995918
MLANA,0.11429636663155729,0.14178483369624145
MLC1,-0.039610242083124844,0.12415755843262637
MLEC,0.04735212694914206,0.13108278562569473
MLF1,0.049370760015837595,0.11009447582252142
MLF2,-0.09217806570747096,0.1402578501297441
MLH1,-0.19327488463380146,0.13327384456700886
MLH3,-0.01395503946689318,0.10923890249932612
MLIP,-0.08408820925404673,0.12080153601449621
MLKL,-0.046456555206703797,0.11895762428134513
MLLT1,0.04662179828508233,0.1905836407860861
MLLT10,0.14944744436579807,0.18205551136843662
MLLT11,-0.032029769170576976,0.1271480604793485
MLLT3,0.04981907022307124,0.15915743003687408
MLLT6,-0.08335837907827416,0.14228523558190573
MLN,0.1057949674730333,0.12152753574054496
MLNR,0.017861951693510868,0.1144748008560927
MLPH,0.17346356277478958,0.13322541860296955
MLST8,-0.8084943606438003,0.2786137930164772
MLX,-0.33658690829754967,0.16861750746287685
MLXIPL,-0.10478013948736042,0.1373388291983735
MLYCD,0.09811606682314249,0.11198109287600971
MMAA,-0.0059129018720943585,0.11813754084034916
MMAB,-0.3057272688913444,0.1422694528899572
MMACHC,-0.30504606824723923,0.17452626356342033
MMADHC,0.0182322849816565,0.13988073604465429
MMD,-0.030378310371291392,0.1345366790779677
MMD2,0.003127816989071664,0.12132503771290297
MME,-0.008791197739876676,0.12886724146753648
MMEL1,-0.12803644750704227,0.12407529030143977
MMGT1,-0.6630705446896501,0.2570771827333191
MMP1,0.1684868173728118,0.1056227206128593
MMP10,-0.15716396970696297,0.13661308343900602
MMP11,-0.087152855911678,0.11969576604448558
MMP13,0.13252435644653815,0.112808145532484
MMP14,0.034653869078013363,0.1154292035630157
MMP15,0.015677063301798678,0.13211180030990366
MMP16,0.1585544525676757,0.1257527311046743
MMP17,-0.3131359623581174,0.15026700772616772
MMP19,-0.24219268032201116,0.12643276690617505
MMP2,-0.036705894819824614,0.11843534236540568
MMP20,-0.024905982269876132,0.13978559995289444
MMP21,0.06392537363651722,0.14110544144492085
MMP23B,-0.07329328120495225,0.14133270345047796
MMP24,-0.21835434657582553,0.13296079314007692
MMP25,-0.2744209008540199,0.13713084080585716
MMP26,-0.0011948263352086924,0.11796042022081789
MMP27,0.1428139543838434,0.13507462024181768
MMP28,-0.1623048699120835,0.14697213366631776
MMP3,0.075041872678143,0.12308130627052187
MMP7,-0.0882947197054074,0.1110447941772574
MMP8,0.1915308270142523,0.10918204728486913
MMP9,-0.035292661689690544,0.11161244271575078
MMRN1,0.13930149167202038,0.09780186722862129
MMRN2,-0.06653993626600829,0.11162535989091314
MMS19,-1.0817535536945997,0.22966079847514675
MMS22L,-1.7081585396585715,0.24860565585282077
MN1,0.1845954177703332,0.14137134559152384
MNAT1,-1.1045429885352327,0.2048279883887597
MND1,0.02865586088425972,0.13664881311698795
MNDA,0.09059834139214798,0.10705845519514649
MNS1,0.03894325378991048,0.11065968408938764
MNT,-0.028254411712253836,0.2521599211244347
MNX1,-0.05175720956487814,0.13005901949973409
MOAP1,0.005533083607107758,0.1298245641850184
MOB1A,-0.006887210198109495,0.1224429257762499
MOB1B,0.18619413052034228,0.11398086630783132
MOB2,-0.12410238363356546,0.17070278022434107
MOB3A,-0.07833907134693294,0.11681969864802322
MOB3B,0.13219192323789639,0.1229484912363393
MOB3C,-0.15384263033293308,0.1251734643496124
MOB4,-0.733946357506457,0.19013030313847942
MOBP,-0.04558880929286879,0.11209285013742744
MOCOS,0.05716356754587826,0.10500704328130511
MOCS1,-0.10431574296287713,0.12105759357364412
MOCS2,0.0215476119247888,0.1494843229056796
MOCS3,-0.9455428943388386,0.20438515151705583
MOG,-0.6302013763933786,0.1857831603042891
MOGAT1,0.03783295370365404,0.12180811657167498
MOGAT2,0.0457058315002344,0.13281515718331857
MOGAT3,-0.1204681720778523,0.1163524079206775
MOGS,-0.37965484303981945,0.15288471140774962
MOK,-0.46463719109215823,0.13732485434878275
MON1A,0.04147221554778379,0.10782952391319654
MON1B,0.03255238719946613,0.12363509716131445
MON2,-0.23623209120033925,0.260937102042085
MORC1,0.02903564305734091,0.11347713062419122
MORC2,-0.18280923346438754,0.1748030689522595
MORC3,0.05209533475831787,0.11437136065004505
MORC4,0.041319559942286144,0.11116207382630414
MORF4L1,-0.14553322417140888,0.2000218115766821
MORF4L2,0.04220662512904444,0.11720492353245962
MORN1,-0.1502192079061523,0.1324107587818869
MORN2,0.04166280249555353,0.1395994913013685
MORN3,-0.06623641322066162,0.12059533748406125
MORN4,-0.12596705469329975,0.12565775208727265
MORN5,-0.040926599663229805,0.1288473535818725
MOS,-0.08405120010365949,0.12904092460995686
MOSMO,-0.13631315678207276,0.1502964354873619
MOSPD1,-0.014959472703364514,0.09621183610895069
MOSPD2,0.12983915550731734,0.11590547104218171
MOSPD3,0.12952718656195733,0.10190677998841152
MOV10,-0.06744029064906915,0.13311512867512432
MOV10L1,-0.04253531857867603,0.12922887077752973
MOXD1,0.13849242585065133,0.10549710838358103
MPC1,0.16389428067048092,0.15720337435610135
MPC2,-0.19970307955260722,0.17082225483881353
MPDU1,-0.21682415618040124,0.16971327477673165
MPDZ,0.18628333017571647,0.11376257815518047
MPEG1,-0.07256270276607114,0.13328502239454829
MPG,-0.10407926137009277,0.1252687731692786
MPHOSPH10,-0.998350294983737,0.1693333977287432
MPHOSPH6,-0.3423965445727614,0.1800927334022236
MPHOSPH8,-0.1134110172189196,0.18113624771745432
MPHOSPH9,-0.07063133619809531,0.10441560175761419
MPI,-0.09244253257063054,0.2081239342615623
MPIG6B,-0.00865638698583781,0.11379557507106787
MPL,-0.049466093561580285,0.15478559586812346
MPLKIP,-0.13591719755119677,0.13224155898574355
MPND,-0.25339398129553375,0.14087702629980892
MPO,-0.18439641616892694,0.10953745129096251
MPP1,0.06937722292448714,0.11950269302794758
MPP2,-0.1455642967072605,0.12737932195548818
MPP3,-0.34943403843217263,0.1383532723615658
MPP4,-0.03836448733447764,0.12357958895435678
MPP5,0.05624319907682052,0.1339568213864
MPP6,0.048437512746898795,0.12398267519966383
MPP7,0.04068487418749386,0.11020939547406224
MPPE1,-0.2152870025771333,0.13539974440147354
MPPED1,-0.15248903471175443,0.13535007221039516
MPPED2,0.07426297252715795,0.10463347944674105
MPRIP,-0.10943292942959547,0.19469791156926305
MPST,0.0041482808848703635,0.14360618040562553
MPV17,-0.13615548429585056,0.13324246058200176
MPV17L,-0.2790259769282679,0.12704032764329426
MPV17L2,-0.22733109820304462,0.16619600213009533
MPZ,0.009961520136043768,0.11972343645983798
MPZL1,-0.2750599910333623,0.13772913667552858
MPZL2,0.09344015106437292,0.11744458003061492
MPZL3,0.028562475052370265,0.1076498171990624
MR1,0.1024656745314659,0.12215548761214068
MRAP,0.0749546122967211,0.12817393993899062
MRAP2,-0.01930453314874128,0.10916383216026773
MRAS,-0.017300524674404832,0.11634932752539452
MRC1,-0.09691720333748698,0.11020856345601167
MRC2,0.0008772566081085468,0.12147023268072545
MRE11,-0.6123898336346629,0.21386791899130622
MREG,-0.014021108389692892,0.13206054369840958
MRFAP1,0.021299780147148718,0.1353698069722835
MRFAP1L1,-0.0732526307488306,0.11687002540405526
MRGBP,-0.9346825892963537,0.2515087958512369
MRGPRD,-0.004535900623693887,0.12357888144722487
MRGPRE,-0.2644142084254188,0.1369498209095036
MRGPRF,0.04062736004203298,0.12881289303383112
MRGPRG,0.1046580735553008,0.1325866277110645
MRGPRX1,-0.2444769015112289,0.14460664490290706
MRGPRX2,0.15218517962915895,0.11031540966743784
MRGPRX3,-0.21080678171419703,0.1335656075505702
MRGPRX4,-0.02234136911755871,0.14250433267762852
MRI1,-0.14161206141359545,0.13154346601264572
MRM1,-0.176528415408305,0.13407345350479613
MRM2,-0.49947288742231966,0.21705544716730396
MRM3,-0.3209160581761214,0.1938692975778004
MRNIP,-0.06339170113215985,0.13343269243282516
MRO,-0.016703272825680304,0.10462912607707343
MROH1,-0.14625546920561175,0.12824302250823902
MROH2B,0.18172627219401505,0.10566615744173194
MROH6,-0.048071501256362094,0.1379851200310215
MROH7,-0.18076433163086586,0.14052679248448705
MROH9,0.1354949354996362,0.10222176358974219
MRPL1,-0.4578335423325765,0.16946041610470708
MRPL10,-1.0164461698829985,0.22904277028013165
MRPL11,-0.12578230689342762,0.1802082876876009
MRPL12,-0.863770701873503,0.20936815440034282
MRPL13,-0.637801003776536,0.19925422342656798
MRPL14,-0.738900741148915,0.21265240910153776
MRPL15,-0.7811488213026977,0.2527181773924649
MRPL16,-0.8378100843991891,0.22272583621831285
MRPL17,-0.6081925903476588,0.2647184776369697
MRPL18,-0.7964176818621336,0.2472826355718187
MRPL19,-0.5434387548043539,0.18485873662023522
MRPL2,-0.6557742296921291,0.19075587921757667
MRPL20,-0.5999711888854123,0.22717479974604324
MRPL21,-1.2224331736433416,0.2536939295097631
MRPL22,-0.47339799300790036,0.1806277300899323
MRPL23,-0.5071219196677863,0.25411209831380493
MRPL24,-0.4911676562659273,0.17774639975380652
MRPL27,-0.8717783632367587,0.17230263836947213
MRPL28,-0.6345324940610639,0.18086093286924323
MRPL3,-0.5878848250005707,0.17712552873739318
MRPL30,-0.3760804216302201,0.1724206094735854
MRPL32,-0.6458495577571092,0.20159915467892153
MRPL33,-1.1025036867976774,0.28312944646093635
MRPL34,-0.7269438708301003,0.19616978438242572
MRPL35,-0.7049999142680726,0.18280266988497726
MRPL36,-0.620418114336007,0.19953805084192833
MRPL37,-0.4812463476093202,0.18610171702408038
MRPL38,-0.8160813462791977,0.2063338292475876
MRPL39,-0.8675031463186119,0.23584410071714626
MRPL4,-0.9528457305811947,0.21252477446221874
MRPL40,-0.5183260402221117,0.22679271210784255
MRPL41,-0.8027799356228037,0.23433693719230747
MRPL42,-0.15429131028475654,0.15539423908017927
MRPL43,-0.9404053544292902,0.24292796126128463
MRPL44,-0.4648239047907515,0.17903098834622694
MRPL45,-0.7865662204154301,0.17847826290758154
MRPL46,-0.500528349794603,0.2239056346546717
MRPL47,-0.378992719961157,0.21379761939548605
MRPL48,-0.3940754774208946,0.22950560912695117
MRPL49,-0.8887075168958329,0.21129387494469412
MRPL50,-0.5841512797598664,0.16886822640230417
MRPL51,-0.48446332889460086,0.18158526905167133
MRPL52,-0.1092567080647444,0.1658308281295701
MRPL53,-0.8915506021052703,0.20599952699369872
MRPL54,-0.6404499428236221,0.16899273072637924
MRPL55,-0.7446385564880101,0.19018354016971162
MRPL57,-1.0189742447249361,0.2701939551117958
MRPL58,-0.3388882469454325,0.1952832012980249
MRPL9,-0.6037530349553308,0.19122512522235016
MRPS10,-0.5940200239996954,0.1945320726177138
MRPS11,-0.9295252528671135,0.2783178705050186
MRPS12,-0.7656553272737181,0.21832986708904406
MRPS14,-0.7943910834879825,0.2209307433635504
MRPS15,-0.31148165639843806,0.17025015307979424
MRPS16,-0.8181560077190377,0.19705209875362895
MRPS17,-0.23524001766764654,0.1925972891138484
MRPS18A,-0.5692421207803141,0.1934958366686876
MRPS18B,-0.6796366933347402,0.20660046562323311
MRPS18C,-0.36528549900339274,0.21499548873414204
MRPS2,-0.5061750953419158,0.1794675341184742
MRPS21,-0.983406407475016,0.18372788198080728
MRPS22,-0.7110722782691247,0.19415201936125812
MRPS23,-0.9941300271073502,0.25187109641023503
MRPS24,-0.7665080855897242,0.23160223303834526
MRPS25,-0.599497331020758,0.2103468226007013
MRPS26,-0.6302118379338416,0.20880008499547212
MRPS27,-0.6980787658731236,0.16693316762184893
MRPS28,-0.5192958714518756,0.17114309458521426
MRPS30,-0.42850273477268264,0.2028011093835992
MRPS31,-0.6108707894780545,0.22574044098507134
MRPS33,-0.0830507322199509,0.15707442864185484
MRPS34,-0.7494559022809884,0.23219082013341932
MRPS35,-0.6393777419102303,0.20246370865590785
MRPS36,-0.3067893423906047,0.14172576213259636
MRPS5,-0.8104403976643693,0.21675808470298813
MRPS6,-0.8250881979117195,0.24129550320276663
MRPS7,-0.6651865961285253,0.1870190795113429
MRPS9,-0.6485684191516511,0.19989319856194562
MRRF,-0.0382972990238224,0.1336342167593181
MRS2,-0.05748733968422947,0.14152626848023517
MRTFA,-0.2677410856965033,0.14108319590974305
MRTFB,0.10128594933016861,0.1371759070938712
MRTO4,-1.0800342077072789,0.25555320779799295
MRVI1,0.15382488911714362,0.10717737455184073
MS4A1,0.17504686346075438,0.10453354627584857
MS4A10,-0.13128607285634838,0.1271167776939609
MS4A12,0.10399389111064407,0.11658071638957852
MS4A13,-0.028043991770980787,0.12560075097994836
MS4A14,0.08699106401172069,0.11844913011513081
MS4A15,-0.139409408557012,0.1336405277165168
MS4A2,-0.0627167452903727,0.1253646249659718
MS4A3,-0.03097282786732775,0.10406738483058572
MS4A4A,0.05460144270123699,0.1301632446610654
MS4A5,-0.14019913083812627,0.1326404411193133
MS4A6A,-0.24330007787740668,0.1178761981311734
MS4A6E,0.06826418544234852,0.10633794079688358
MS4A7,0.04494147033925526,0.13500903313600887
MS4A8,-0.23462841572975907,0.1425239158692246
MSANTD1,0.16307319013377103,0.12284634413528732
MSANTD2,-0.09493221621644823,0.1600400693324916
MSANTD3,0.04265240070701354,0.10682044531876961
MSANTD4,0.1868948806424177,0.11194719035191737
MSC,-0.06025128920013349,0.14877860652524763
MSGN1,0.025840730121892024,0.1338261669115031
MSH2,-0.2354276723715036,0.1283712272050755
MSH3,-0.005750608852115579,0.1327122797215838
MSH4,-0.030535231279652807,0.11821976485694215
MSH5,-0.092095831739821,0.12205371420461887
MSH6,0.033849720143084204,0.13276052096054078
MSI1,-0.13226451300057093,0.13330203615597427
MSI2,-0.1683267073403099,0.1726678670324251
MSL1,-0.41540656892044125,0.21062381883871364
MSL2,-0.07777712016908984,0.16604451165537676
MSL3,-0.19481230355138182,0.15935021942896133
MSLN,-0.009207355153060863,0.11163796156225757
MSMB,-0.05987962938405198,0.10945335166295628
MSMO1,0.1792511991849475,0.1490911979841856
MSMP,0.13280811752346428,0.12078292252808961
